# type blackbody
# units microns
# band L
# weff 3.547

2.9	2.7955	0.005
2.905	2.7955	0.005
2.91	2.7955	0.005
2.915	2.7955	0.005
2.92	2.7955	0.005
2.925	2.7955	0.005
2.93	2.7955	0.005
2.935	2.7955	0.005
2.94	2.7955	0.005
2.945	2.7955	0.005
2.95	2.7955	0.005
2.955	2.7955	0.005
2.96	2.7955	0.005
2.965	2.7955	0.005
2.97	2.7955	0.005
2.975	2.7955	0.005
2.98	2.7955	0.005
2.985	2.7955	0.005
2.99	2.7955	0.005
2.995	2.7955	0.005
3.	2.7955	0.005
3.005	2.7955	0.005
3.01	2.7955	0.005
3.015	2.7955	0.005
3.02	2.7955	0.005
3.025	2.7955	0.005
3.03	2.7955	0.005
3.035	2.7955	0.005
3.04	2.7955	0.005
3.045	2.7955	0.005
3.05	2.7955	0.005
3.055	2.7955	0.005
3.06	2.7955	0.005
3.065	2.7955	0.005
3.07	2.7955	0.005
3.075	2.7955	0.005
3.08	2.7955	0.005
3.085	2.7955	0.005
3.09	2.7955	0.005
3.095	2.7955	0.005
3.1	2.7955	0.005
3.105	2.7955	0.005
3.11	2.7955	0.005
3.115	2.7955	0.005
3.12	2.7955	0.005
3.125	2.7955	0.005
3.13	2.7955	0.005
3.135	2.7955	0.005
3.14	2.7955	0.005
3.145	2.7955	0.005
3.15	2.7955	0.005
3.155	2.7955	0.005
3.16	2.7955	0.005
3.165	2.7955	0.005
3.17	2.7955	0.005
3.175	2.7955	0.005
3.18	2.7955	0.005
3.185	2.7955	0.005
3.19	2.7955	0.005
3.195	2.7955	0.005
3.2	2.7955	0.005
3.205	2.7955	0.005
3.21	2.7955	0.005
3.215	2.7955	0.005
3.22	2.7955	0.005
3.225	2.7955	0.005
3.23	2.7955	0.005
3.235	2.7955	0.005
3.24	2.7955	0.005
3.245	2.7955	0.005
3.25	2.7955	0.005
3.255	2.7955	0.005
3.26	2.7955	0.005
3.265	2.7955	0.005
3.27	2.7955	0.005
3.275	2.7955	0.005
3.28	2.7955	0.005
3.285	2.7955	0.005
3.29	2.7955	0.005
3.295	2.7955	0.005
3.3	2.7955	0.005
3.305	2.7955	0.005
3.31	2.7955	0.005
3.315	2.7955	0.005
3.32	2.7955	0.005
3.325	2.7955	0.005
3.33	2.7955	0.005
3.335	2.7955	0.005
3.34	2.7955	0.005
3.345	2.7955	0.005
3.35	2.7955	0.005
3.355	2.7955	0.005
3.36	2.7955	0.005
3.365	2.7955	0.005
3.37	2.7955	0.005
3.375	2.7955	0.005
3.38	2.7955	0.005
3.385	2.7955	0.005
3.39	2.7955	0.005
3.395	2.7955	0.005
3.4	2.7955	0.005
3.405	2.7955	0.005
3.41	2.7955	0.005
3.415	2.7955	0.005
3.42	2.7955	0.005
3.425	2.7955	0.005
3.43	2.7955	0.005
3.435	2.7955	0.005
3.44	2.7955	0.005
3.445	2.7955	0.005
3.45	2.7955	0.005
3.455	2.7955	0.005
3.46	2.7955	0.005
3.465	2.7955	0.005
3.47	2.7955	0.005
3.475	2.7955	0.005
3.48	2.7955	0.005
3.485	2.7955	0.005
3.49	2.7955	0.005
3.495	2.7955	0.005
3.5	2.7955	0.005
3.505	2.7955	0.005
3.51	2.7955	0.005
3.515	2.7955	0.005
3.52	2.7955	0.005
3.525	2.7955	0.005
3.53	2.7955	0.005
3.535	2.7955	0.005
3.54	2.7955	0.005
3.545	2.7955	0.005
3.55	2.7955	0.005
3.555	2.7955	0.005
3.56	2.7955	0.005
3.565	2.7955	0.005
3.57	2.7955	0.005
3.575	2.7955	0.005
3.58	2.7955	0.005
3.585	2.7955	0.005
3.59	2.7955	0.005
3.595	2.7955	0.005
3.6	2.7955	0.005
3.605	2.7955	0.005
3.61	2.7955	0.005
3.615	2.7955	0.005
3.62	2.7955	0.005
3.625	2.7955	0.005
3.63	2.7955	0.005
3.635	2.7955	0.005
3.64	2.7955	0.005
3.645	2.7955	0.005
3.65	2.7955	0.005
3.655	2.7955	0.005
3.66	2.7955	0.005
3.665	2.7955	0.005
3.67	2.7955	0.005
3.675	2.7955	0.005
3.68	2.7955	0.005
3.685	2.7955	0.005
3.69	2.7955	0.005
3.695	2.7955	0.005
3.7	2.7955	0.005
3.705	2.7955	0.005
3.71	2.7955	0.005
3.715	2.7955	0.005
3.72	2.7955	0.005
3.725	2.7955	0.005
3.73	2.7955	0.005
3.735	2.7955	0.005
3.74	2.7955	0.005
3.745	2.7955	0.005
3.75	2.7955	0.005
3.755	2.7955	0.005
3.76	2.7955	0.005
3.765	2.7955	0.005
3.77	2.7955	0.005
3.775	2.7955	0.005
3.78	2.7955	0.005
3.785	2.7955	0.005
3.79	2.7955	0.005
3.795	2.7955	0.005
3.8	2.7955	0.005
3.805	2.7955	0.005
3.81	2.7955	0.005
3.815	2.7955	0.005
3.82	2.7955	0.005
3.825	2.7955	0.005
3.83	2.7955	0.005
3.835	2.7955	0.005
3.84	2.7955	0.005
3.845	2.7955	0.005
3.85	2.7955	0.005
3.855	2.7955	0.005
3.86	2.7955	0.005
3.865	2.7955	0.005
3.87	2.7955	0.005
3.875	2.7955	0.005
3.88	2.7955	0.005
3.885	2.7955	0.005
3.89	2.7955	0.005
3.895	2.7955	0.005
3.9	2.7955	0.005
3.905	2.7955	0.005
3.91	2.7955	0.005
3.915	2.7955	0.005
3.92	2.7955	0.005
3.925	2.7955	0.005
3.93	2.7955	0.005
3.935	2.7955	0.005
3.94	2.7955	0.005
3.945	2.7955	0.005
3.95	2.7955	0.005
3.955	2.7955	0.005
3.96	2.7955	0.005
3.965	2.7955	0.005
3.97	2.7955	0.005
3.975	2.7955	0.005
3.98	2.7955	0.005
3.985	2.7955	0.005
3.99	2.7955	0.005
3.995	2.7955	0.005
4.	2.7955	0.005
4.005	2.7955	0.005
4.01	2.7955	0.005
4.015	2.7955	0.005
4.02	2.7955	0.005
4.025	2.7955	0.005
4.03	2.7955	0.005
4.035	2.7955	0.005
4.04	2.7955	0.005
4.045	2.7955	0.005
4.05	2.7955	0.005
4.055	2.7955	0.005
4.06	2.7955	0.005
4.065	2.7955	0.005
4.07	2.7955	0.005
4.075	2.7955	0.005
4.08	2.7955	0.005
