# PG1121145
  3200.00   15.90  50.
  3250.00   15.87  50.
  3300.00   15.91  50.
  3350.00   15.93  50.
  3400.00   15.95  50.
  3450.00   16.02  50.
  3500.00   16.07  50.
  3571.00   16.11  50.
  3636.00   16.14  50.
  3704.00   16.15  50.
  3862.00   16.29  50.
  4036.00   16.33  50.
  4167.00   16.39  50.
  4255.00   16.46  50.
  4464.00   16.55  50.
  4566.00   16.58  50.
  4785.00   16.69  50.
  5000.00   16.75  50.
  5263.00   16.83  50.
  5556.00   16.97  100.
  5840.00   17.04  100.
  6056.00   17.12  100.
  6436.00   17.25  100.
  6790.00   17.30  100.
  7100.00   17.38  100.
  7550.00   17.68  100.
  7780.00   18.16  100.
  8090.00   17.60  100.
