# L930 -80
3350. 14.541 49.
3400. 14.555 49.
3450. 14.558 49.
3500. 14.55 49.
3571. 14.535 49.
3636. 14.573 49.
3704. 14.605 49.
3862. 14.652 49.
4036. 14.674 49.
4167. 14.544 49.
4255. 14.549 49.
4464. 14.732 49.
4566. 14.662 49.
4785. 14.643 49.
5000. 14.793 49.
5263. 14.777 49.
5556. 14.872 98.
5840. 15.038 98.
6056. 14.947 98.
6436. 14.987 98.
6790. 15.136 98.
7100. 15.169 98.
7550. 15.291 98.
7780. 15.286 98.
8090. 15.355 98.
8370. 15.346 98.
8440. 15.28 160.
8600. 15.19 160.
8760. 15.42 160.
8920. 15.30 160.
9080. 15.43 160.
9240. 15.43 160.

# Fluxes redward of 8440A from Oke, ApJ Suppl. Series No. 236, Vol. 27,
# 21, 1974.
