# hr7950
      6036      3.856         16 
      6052      3.862         16 
      6068      3.862         16 
      6084      3.867         16 
      6100      3.868         16 
      6116      3.872         16 
      6132      3.878         16 
      6148      3.888         16 
      6164      3.891         16 
      6180      3.887         16 
      6196      3.890         16 
      6212      3.892         16 
      6228      3.902         16 
      6244      3.909         16 
      6260      3.912         16 
      6276      3.933         16 
      6292      3.932         16 
      6308      3.930         16 
      6324      3.922         16 
      6340      3.927         16 
      6356      3.927         16 
      6372      3.928         16 
      6388      3.923         16 
      6404      3.924         16 
      6420      3.926         16 
      6436      3.929         16 
      6452      3.936         16 
      6468      3.938         16 
      6484      3.942         16 
      6500      3.944         16 
      6516      3.958         16 
      6532      3.990         16 
      6548      4.129         16 
      6564      4.338         16 
      6580      4.096         16 
      6596      3.985         16 
      6612      3.961         16 
      6628      3.955         16 
      6644      3.955         16 
      6660      3.954         16 
      6676      3.957         16 
      6692      3.954         16 
      6708      3.956         16 
      6724      3.960         16 
      6740      3.961         16 
      6756      3.963         16 
      6772      3.966         16 
      6788      3.969         16 
      6804      3.972         16 
      6820      3.975         16 
      6836      3.980         16 
      6852      3.993         16 
      6868      4.135         16 
      6884      4.136         16 
      6900      4.097         16 
      6916      4.046         16 
      6932      4.021         16 
      6948      4.013         16 
      6964      4.011         16 
      6980      4.009         16 
      6996      4.018         16 
      7012      4.021         16 
      7028      4.021         16 
      7044      4.023         16 
      7060      4.026         16 
      7076      4.028         16 
      7092      4.028         16 
      7108      4.038         16 
      7124      4.039         16 
      7140      4.043         16 
      7156      4.054         16 
      7172      4.086         16 
      7188      4.117         16 
      7204      4.103         16 
      7220      4.076         16 
      7236      4.103         16 
      7252      4.103         16 
      7268      4.102         16 
      7284      4.100         16 
      7300      4.099         16 
      7316      4.093         16 
      7332      4.081         16 
      7348      4.081         16 
      7364      4.081         16 
      7380      4.083         16 
      7396      4.083         16 
      7412      4.085         16 
      7428      4.087         16 
      7444      4.091         16 
      7460      4.094         16 
      7476      4.097         16 
      7492      4.099         16 
      7508      4.099         16 
      7524      4.105         16 
      7540      4.104         16 
      7556      4.107         16 
      7572      4.112         16 
      7588      4.266         16 
      7604      5.002         16 
      7620      4.753         16 
      7636      4.714         16 
      7652      4.460         16 
      7668      4.255         16 
      7684      4.170         16 
      7700      4.143         16 
      7716      4.133         16 
      7732      4.135         16 
      7748      4.137         16 
      7764      4.154         16 
      7780      4.172         16 
      7796      4.142         16 
      7812      4.144         16 
      7828      4.145         16 
      7844      4.151         16 
      7860      4.154         16 
      7876      4.161         16 
      7892      4.166         16 
      7908      4.165         16 
      7924      4.165         16 
      7940      4.165         16 
      7956      4.169         16 
      7972      4.167         16 
      7988      4.170         16 
      8004      4.173         16 
      8020      4.177         16 
      8036      4.179         16 
      8052      4.180         16 
      8068      4.185         16 
      8084      4.186         16 
      8100      4.188         16 
      8116      4.196         16 
      8132      4.218         16 
      8148      4.241         16 
      8164      4.266         16 
      8180      4.268         16 
      8196      4.261         16 
      8212      4.245         16 
      8228      4.292         16 
      8244      4.252         16 
      8260      4.241         16 
      8276      4.251         16 
      8292      4.258         16 
      8308      4.252         16 
      8324      4.252         16 
      8340      4.252         16 
      8356      4.237         16 
      8372      4.240         16 
      8388      4.240         16 
      8404      4.237         16 
      8420      4.239         16 
      8436      4.254         16 
      8452      4.261         16 
      8468      4.261         16 
      8484      4.232         16 
      8500      4.287         16 
      8516      4.241         16 
      8532      4.250         16 
      8548      4.325         16 
      8564      4.219         16 
      8580      4.218         16 
      8596      4.335         16 
      8612      4.264         16 
      8628      4.179         16 
      8644      4.209         16 
      8660      4.373         16 
      8676      4.337         16 
      8692      4.199         16 
      8708      4.163         16 
      8724      4.193         16 
      8740      4.325         16 
      8756      4.419         16 
      8772      4.240         16 
      8788      4.162         16 
      8804      4.150         16 
      8820      4.159         16 
      8836      4.204         16 
      8852      4.355         16 
      8868      4.457         16 
      8884      4.279         16 
      8900      4.195         16 
      8916      4.175         16 
      8932      4.175         16 
      8948      4.184         16 
      8964      4.225         16 
      8980      4.275         16 
      8996      4.397         16 
      9012      4.578         16 
      9028      4.463         16 
      9044      4.281         16 
      9060      4.264         16 
      9076      4.281         16 
      9092      4.285         16 
      9108      4.262         16 
      9124      4.252         16 
      9140      4.261         16 
      9156      4.269         16 
      9172      4.275         16 
      9188      4.279         16 
      9204      4.329         16 
      9220      4.509         16 
      9236      4.576         16 
      9252      4.390         16 
      9268      4.320         16 
      9284      4.316         16 
      9300      4.373         16 
      9316      4.500         16 
      9332      4.600         16 
      9348      4.649         16 
      9364      4.599         16 
      9380      4.558         16 
      9396      4.410         16 
      9412      4.434         16 
      9428      4.517         16 
      9444      4.546         16 
      9460      4.518         16 
      9476      4.497         16 
      9492      4.522         16 
      9508      4.505         16 
      9524      4.605         16 
      9540      4.750         16 
      9556      4.757         16 
      9572      4.549         16 
      9588      4.485         16 
      9604      4.451         16 
      9620      4.432         16 
      9636      4.412         16 
      9652      4.390         16 
      9668      4.374         16 
      9684      4.333         16 
      9700      4.311         16 
      9716      4.319         16 
      9732      4.337         16 
      9748      4.361         16 
      9764      4.345         16 
      9780      4.344         16 
      9796      4.343         16 
      9812      4.317         16 
      9828      4.328         16 
      9844      4.321         16 
      9860      4.315         16 
      9876      4.312         16 
      9892      4.321         16 
      9908      4.314         16 
      9924      4.307         16 
      9940      4.310         16 
      9956      4.313         16 
      9972      4.321         16 
      9988      4.330         16 
     10004      4.351         16 
     10020      4.379         16 
     10036      4.516         16 
     10052      4.654         16 
     10068      4.477         16 
     10084      4.386         16 
     10100      4.352         16 
     10116      4.338         16 
     10132      4.327         16 
     10148      4.325         16 
     10164      4.292         16 
     10180      4.323         16 
     10196      4.322         16 
     10212      4.320         16 
     10228      4.332         16 
     10244      4.348         16 
     10260      4.323         16 
     10276      4.338         16 
     10292      4.349         16 
     10308      4.338         16 
     10324      4.370         16 
     10340      4.375         16 
     10356      4.367         16 
     10372      4.413         16 
