# FEIGE 56
3200. 11.39 49.
3250. 11.32 49.
3300. 11.3 49.
3350. 11.28 49.
3400. 11.26 49.
3450. 11.28 49.
3500. 11.26 49.
3571. 11.29 49.
3636. 11.29 49.
3704. 11.27 49.
3760. 11.159 49.
3816. 10.858 49.
3862. 10.691 49.
3945. 10.776 49.
4000. 10.737 49.
4036. 10.71 49.
4065. 10.71 49.
4167. 10.75 49.
4190. 10.76 49.
4255. 10.79 49.
4290. 10.799 49.
4370. 10.834 49.
4464. 10.83 49.
4498. 10.836 49.
4566. 10.85 49.
4604. 10.86 49.
4678. 10.882 49.
4735. 10.9 49.
4785. 10.91 49.
4825. 10.938 49.
4914. 10.956 49.
5000. 10.98 49.
5067. 10.995 49.
5145. 11.013 49.
5206. 11.028 49.
5263. 11.04 49.
5341. 11.058 98.
5440. 11.082 98.
5504. 11.099 98.
5556. 11.11 98.
5630. 11.123 98.
5710. 11.138 98.
5775. 11.149 98.
5840. 11.16 98.
5910. 11.18 98.
5980. 11.197 98.
6056. 11.22 98.
6140. 11.238 98.
6220. 11.257 98.
6290. 11.276 98.
6365. 11.293 98.
6436. 11.31 98.
6473. 11.319 98.
6530. 11.356 98.
6600. 11.411 98.
6670. 11.358 98.
6740. 11.37 98.
6790. 11.38 98.
6850. 11.39 98.
6975. 11.411 98.
7055. 11.425 98.
7100. 11.43 98.
7150. 11.444 98.
7220. 11.461 98.
7270. 11.472 98.
7365. 11.496 98.
7460. 11.518 98.
7550. 11.54 98.
7580. 11.548 98.
7725. 11.577 98.
7780. 11.59 98.
7820. 11.597 98.
7910. 11.616 98.
8000. 11.633 98.
8090. 11.651 98.
8210. 11.677 98.
8260. 11.686 98.
8370. 11.71 98.
