# CD-32
6100 10.417 50
6150 10.450 50
6200 10.442 50
6250 10.465 50
6300 10.474 50
6350 10.458 50
6400 10.461 50
6450 10.448 50
6500 10.465 50
6550 10.629 50
6600 10.484 50
6650 10.441 50
6700 10.433 50
6750 10.436 50
6800 10.436 50
6850 10.490 50
6900 10.547 50
6950 10.466 50
7000 10.469 50
7050 10.468 50
7100 10.470 50
7150 10.489 50
7200 10.546 50
7250 10.536 50
7300 10.532 50
7350 10.497 50
7400 10.505 50
7450 10.497 50
7500 10.500 50
7550 10.498 50
7600 10.965 50
7650 10.843 50
7700 10.526 50
7750 10.513 50
7800 10.510 50
7850 10.509 50
7900 10.519 50
7950 10.522 50
8000 10.520 50
8050 10.523 50
8100 10.533 50
8150 10.595 50
8200 10.604 50
8250 10.591 50
8300 10.586 50
8350 10.568 50
8400 10.557 50
8450 10.564 50
8500 10.571 50
8550 10.580 50
8600 10.574 50
8650 10.593 50
8700 10.549 50
8750 10.617 50
8800 10.535 50
8850 10.634 50
8900 10.562 50
8950 10.580 50
9000 10.762 50
9050 10.639 50
9100 10.649 50
9150 10.643 50
9200 10.685 50
9250 10.731 50
9300 10.796 50
9350 11.050 50
9400 10.855 50
9450 10.933 50
9500 10.912 50
9550 11.005 50
9600 10.838 50
9650 10.762 50
9700 10.662 50
9750 10.682 50
9800 10.653 50
9850 10.623 50
9900 10.618 50
9950 10.625 50
10000 10.631 50
10050 10.783 50
10100 10.641 50
10150 10.604 50
10200 10.632 50
