# EG 21
6050 11.512 50
6100 11.520 50
6150 11.538 50
6200 11.551 50
6250 11.577 50
6300 11.613 50
6350 11.607 50
6400 11.626 50
6450 11.672 50
6500 11.770 50
6550 12.025 50
6600 11.898 50
6650 11.746 50
6700 11.703 50
6750 11.697 50
6800 11.699 50
6850 11.760 50
6900 11.821 50
6950 11.747 50
7000 11.753 50
7050 11.761 50
7100 11.770 50
7150 11.798 50
7200 11.860 50
7250 11.864 50
7300 11.854 50
7350 11.838 50
7400 11.842 50
7450 11.850 50
7500 11.858 50
7550 11.861 50
7600 12.345 50
7650 12.232 50
7700 11.911 50
7750 11.908 50
7800 11.915 50
7850 11.925 50
7900 11.936 50
7950 11.936 50
8000 11.957 50
8050 11.968 50
8100 11.985 50
8150 12.057 50
8200 12.058 50
8250 12.059 50
8300 12.063 50
8350 12.051 50
8400 12.038 50
8450 12.043 50
8500 12.070 50
8550 12.084 50
8600 12.092 50
8650 12.105 50
8700 12.110 50
8750 12.130 50
8800 12.152 50
8850 12.145 50
8900 12.153 50
8950 12.229 50
9000 12.314 50
9050 12.260 50
9100 12.305 50
9150 12.322 50
9200 12.300 50
9250 12.310 50
9300 12.449 50
9350 12.715 50
9400 12.492 50
9450 12.568 50
9500 12.612 50
9550 12.610 50
9600 12.558 50
9650 12.471 50
9700 12.370 50
9750 12.369 50
9800 12.339 50
9850 12.338 50
9900 12.314 50
9950 12.344 50
10000 12.476 50
