# LTT 4816
3300 14.083 50
3350 14.054 50
3400 14.057 50
3450 14.073 50
3500 14.07 50
3550 14.055 50
3600 14.039 50
3650 14.024 50
3700 14.026 50
3750 14.015 50
3800 14.012 50
3850 14.001 50
3900 13.995 50
3950 14.026 50
4000 13.929 50
4050 13.85 50
4100 14.164 50
4150 13.83 50
4200 13.695 50
4250 13.718 50
4300 13.922 50
4350 14.228 50
4400 13.819 50
4450 13.703 50
4500 13.674 50
4550 13.658 50
4600 13.666 50
4650 13.68 50
4700 13.702 50
4750 13.753 50
4800 13.874 50
4850 14.251 50
4900 14.01 50
4950 13.805 50
5000 13.746 50
5050 13.727 50
5100 13.723 50
5150 13.724 50
5200 13.721 50
5250 13.729 50
5300 13.736 50
5350 13.74 50
5400 13.756 50
5450 13.755 50
5500 13.758 50
5550 13.78 50
5600 13.782 50
5650 13.79 50
5700 13.808 50
5750 13.827 50
5800 13.825 50
5850 13.823 50
5900 13.837 50
5950 13.844 50
6000 13.853 50
6050 13.864 50
6100 13.876 50
6150 13.88 50
6200 13.892 50
6250 13.904 50
6300 13.927 50
6350 13.931 50
6400 13.956 50
6450 13.992 50
6500 14.101 50
6550 14.394 50
6600 14.231 50
6650 14.059 50
6700 14.008 50
6750 13.995 50
6800 13.994 50
6850 14.038 50
6900 14.099 50
6950 14.022 50
7000 14.022 50
7050 14.023 50
7100 14.030 50
7150 14.057 50
7200 14.121 50
7250 14.120 50
7300 14.118 50
7350 14.091 50
7400 14.081 50
7450 14.089 50
7500 14.100 50
7550 14.101 50
7600 14.575 50
7650 14.451 50
7700 14.136 50
7750 14.131 50
7800 14.130 50
7850 14.142 50
7900 14.147 50
7950 14.156 50
8000 14.162 50
8050 14.172 50
8100 14.184 50
8150 14.262 50
8200 14.252 50
8250 14.253 50
8300 14.244 50
8350 14.228 50
8400 14.229 50
8450 14.229 50
8500 14.236 50
8550 14.259 50
8600 14.267 50
8650 14.276 50
8700 14.283 50
8750 14.291 50
8800 14.298 50
8850 14.317 50
8900 14.339 50
8950 14.385 50
9000 14.472 50
9050 14.420 50
9100 14.481 50
9150 14.489 50
9200 14.467 50
9250 14.466 50
9300 14.697 50
9350 15.018 50
9400 14.731 50
9450 14.783 50
9500 14.829 50
9550 14.747 50
9600 14.684 50
9650 14.572 50
9700 14.517 50
9750 14.507 50
9800 14.500 50
9850 14.487 50
9900 14.431 50
9950 14.527 50
