3184.9486   ThAr
3188.2339   ThAr
3204.3210   ThAr
3205.0912   ThAr
3210.3085   ThAr
3211.1943   ThAr
3212.0220   ThAr
3213.5741   ThAr
3220.3508   ThAr
3227.8028   ThAr
3229.0096   ThAr
3234.9962   ThAr
3235.8400   ThAr
3238.9343   ThAr
3241.1079   ThAr
3242.3790   ThAr
3243.6887   ThAr
3244.4488   ThAr
3245.7603   ThAr
3249.8003   ThAr
3251.9159   ThAr
3253.8659   ThAr
3256.2738   ThAr
3257.3667   ThAr
3258.1220   ThAr
3262.6684   ThAr
3272.0268   ThAr
3273.9157   ThAr
3275.0676   ThAr
3276.1712   ThAr
3280.3713   ThAr
3281.7016   ThAr
3282.6166   ThAr
3285.7525   ThAr
3286.5829   ThAr
3287.7893   ThAr
3291.7394   ThAr
3292.5209   ThAr
3293.6988   ThAr
3298.0498   ThAr
3299.6687   ThAr
3304.2383   ThAr
3305.3036   ThAr
3307.2283   ThAr
3309.3654   ThAr
3313.6784   ThAr
3314.8268   ThAr
3321.4508   ThAr
3322.0933   ThAr
3327.1931   ThAr
3329.7284   ThAr
3330.4770   ThAr
3333.1290   ThAr
3334.6041   ThAr
3336.1618   ThAr
3337.8703   ThAr
3340.7254   ThAr
3346.5560   ThAr
3348.7684   ThAr
3354.1796   ThAr
3358.6020   ThAr
3360.9982   ThAr
3364.6855   ThAr
3365.3383   ThAr
3366.5171   ThAr
3371.7967   ThAr
3372.8230   ThAr
3373.4925   ThAr
3374.9749   ThAr
3376.4359   ThAr
3378.5734   ThAr
3380.8595   ThAr
3383.1068   ThAr
3385.5316   ThAr
3386.5006   ThAr
3388.5309   ThAr
3392.0349   ThAr
3396.7278   ThAr
3397.5161   ThAr
3398.5448   ThAr
3401.7110   ThAr
3402.6952   ThAr
3405.5584   ThAr
3408.7499   ThAr
3410.0756   ThAr
3413.0130   ThAr
3415.8846   ThAr
3417.4978   ThAr
3421.2100   ThAr
3422.6561   ThAr
3423.9897   ThAr
3427.0923   ThAr
3428.9992   ThAr
3431.8104   ThAr
3433.9988   ThAr
3434.7271   ThAr
3435.9771   ThAr
3436.7272   ThAr
3437.3071   ThAr
3439.3987   ThAr
3442.5790   ThAr
3446.5474   ThAr
3451.7023   ThAr
3452.6820   ThAr
3454.0952   ThAr
3457.0691   ThAr
3462.8505   ThAr
3464.1272   ThAr
3465.0626   ThAr
3465.7650   ThAr
3468.2198   ThAr
3469.3454   ThAr
3469.9208   ThAr
3471.2186   ThAr
3471.9593   ThAr
3476.7474   ThAr
3478.2324   ThAr
3479.1725   ThAr
3480.5055   ThAr
3482.7613   ThAr
3486.5512   ThAr
3489.5076   ThAr
3491.5360   ThAr
3493.5185   ThAr
3495.6998   ThAr
3496.8107   ThAr
3498.0098   ThAr
3498.6210   ThAr
3501.8666   ThAr
3505.4946   ThAr
3509.7785   ThAr
3511.1574   ThAr
3514.3877   ThAr
3518.4040   ThAr
3519.9936   ThAr
3521.9139   ThAr
3523.5061   ThAr
3526.6342   ThAr
3528.4116   ThAr
3528.9544   ThAr
3529.3859   ThAr
3530.5148   ThAr
3531.4505   ThAr
3533.1826   ThAr
3535.3196   ThAr
3536.0108   ThAr
3539.5872   ThAr
3542.4979   ThAr
3544.0179   ThAr
3547.3376   ThAr
3548.5144   ThAr
3549.5959   ThAr
3551.4019   ThAr
3554.3058   ThAr
3555.0135   ThAr
3556.9041   ThAr
3559.5081   ThAr
3561.0304   ThAr
3561.7809   ThAr
3565.0298   ThAr
3569.8204   ThAr
3572.3923   ThAr
3576.6156   ThAr
3581.6084   ThAr
3582.3546   ThAr
3583.1022   ThAr
3584.1756   ThAr
3588.4407   ThAr
3591.4524   ThAr
3592.7794   ThAr
3598.1199   ThAr
3601.0344   ThAr
3604.6819   ThAr
3606.5218   ThAr
3608.3770   ThAr
3609.4452   ThAr
3612.4275   ThAr
3612.8666   ThAr
3615.1327   ThAr
3615.8503   ThAr
3618.3633   ThAr
3619.2119   ThAr
3622.7954   ThAr
3632.8303   ThAr
3634.5822   ThAr
3635.9433   ThAr
3642.2490   ThAr
3643.5123   ThAr
3649.2496   ThAr
3649.7349   ThAr
3652.1683   ThAr
3654.4618   ThAr
3656.6938   ThAr
3658.8087   ThAr
3659.6294   ThAr
3660.4370   ThAr
3661.6214   ThAr
3663.2025   ThAr
3666.9811   ThAr
3668.1398   ThAr
3671.5398   ThAr
3672.3003   ThAr
3675.5675   ThAr
3682.4863   ThAr
3688.7604   ThAr
3690.6238   ThAr
3692.5664   ThAr
3695.2889   ThAr
3698.1061   ThAr
3700.9872   ThAr
3703.2299   ThAr
3706.7672   ThAr
3718.2065   ThAr
3719.4347   ThAr
3721.2152   ThAr
3721.8254   ThAr
3725.3932   ThAr
3726.7246   ThAr
3727.9027   ThAr
3729.3087   ThAr
3732.9854   ThAr
3733.6724   ThAr
3737.8890   ThAr
3741.1830   ThAr
3742.9234   ThAr
3745.9706   ThAr
3747.5390   ThAr
3749.0843   ThAr
3750.4939   ThAr
3751.0219   ThAr
3752.5700   ThAr
3754.0308   ThAr
3754.5930   ThAr
3755.2121   ThAr
3756.2941   ThAr
3757.6941   ThAr
3758.4671   ThAr
3763.5053   ThAr
3765.2700   ThAr
3766.1186   ThAr
3767.9007   ThAr
3770.0560   ThAr
3771.3708   ThAr
3772.6498   ThAr
3773.7574   ThAr
3776.2711   ThAr
3777.4167   ThAr
3783.2964   ThAr
3784.5749   ThAr
3785.6002   ThAr
3789.1680   ThAr
3790.7950   ThAr
3795.3800   ThAr
3798.1030   ThAr
3803.0750   ThAr
3807.8740   ThAr
3809.4561   ThAr
3813.0680   ThAr
3818.6860   ThAr
3820.7926   ThAr
3821.4308   ThAr
3822.1485   ThAr
3823.0676   ThAr
3825.1331   ThAr
3826.8072   ThAr
3828.3846   ThAr
3830.7736   ThAr
3831.6398   ThAr
3833.0860   ThAr
3834.6787   ThAr
3836.5851   ThAr
3837.8752   ThAr
3839.6953   ThAr
3840.8004   ThAr
3842.8968   ThAr
3845.4055   ThAr
3846.8876   ThAr
3850.5813   ThAr
3852.1353   ThAr
3854.5108   ThAr
3859.8396   ThAr
3863.4059   ThAr
3866.9092   ThAr
3868.5284   ThAr
3869.6633   ThAr
3872.7222   ThAr
3873.8224   ThAr
3874.8619   ThAr
3875.3731   ThAr
3878.6620   ThAr
3879.6441   ThAr
3886.9159   ThAr
3891.9792   ThAr
3893.6519   ThAr
3895.4192   ThAr
3898.4374   ThAr
3901.6621   ThAr
3903.1024   ThAr
3904.0828   ThAr
3905.1865   ThAr
3911.9091   ThAr
3916.4176   ThAr
3917.2693   ThAr
3919.0234   ThAr
3923.7995   ThAr
3925.0934   ThAr
3925.7188   ThAr
3928.6233   ThAr
3929.6693   ThAr
3931.2566   ThAr
3932.9113   ThAr
3933.6611   ThAr
3934.2742   ThAr
3936.3532   ThAr
3937.0406   ThAr
3938.6144   ThAr
3942.0732   ThAr
3944.2534   ThAr
3946.1455   ThAr
3947.3308   ThAr
3948.0305   ThAr
3948.9789   ThAr
3950.3951   ThAr
3951.5149   ThAr
3952.7608   ThAr
3955.1699   ThAr
3955.8903   ThAr
3956.6908   ThAr
3959.3000   ThAr
3962.4196   ThAr
3964.0302   ThAr
3967.3921   ThAr
3968.4673   ThAr
3969.0026   ThAr
3969.6641   ThAr
3972.1545   ThAr
3972.6395   ThAr
3973.1961   ThAr
3974.4766   ThAr
3976.4149   ThAr
3979.3559   ThAr
3980.0896   ThAr
3984.8795   ThAr
3987.2061   ThAr
3990.4922   ThAr
3991.7309   ThAr
3993.2989   ThAr
3994.5494   ThAr
3996.0617   ThAr
4001.0581   ThAr
4001.8935   ThAr
4005.0928   ThAr
4007.0188   ThAr
4008.2102   ThAr
4009.0112   ThAr
4012.4952   ThAr
4013.8566   ThAr
4014.7164   ThAr
4018.0990   ThAr
4019.1289   ThAr
4020.3541   ThAr
4022.0674   ThAr
4023.3378   ThAr
4024.8025   ThAr
4025.6556   ThAr
4027.0091   ThAr
4029.8256   ThAr
4030.2925   ThAr
4030.8424   ThAr
4036.0479   ThAr
4041.2036   ThAr
4042.8937   ThAr
4043.3948   ThAr
4044.4179   ThAr
4049.9447   ThAr
4050.8872   ThAr
4052.9208   ThAr
4053.5277   ThAr
4059.2529   ThAr
4063.4071   ThAr
4064.3315   ThAr
4065.6187   ThAr
4067.4507   ThAr
4069.2833   ThAr
4070.2383   ThAr
4071.9967   ThAr
4073.8563   ThAr
4075.5030   ThAr
4076.6284   ThAr
4079.5738   ThAr
4080.7058   ThAr
4081.3678   ThAr
4082.3872   ThAr
4083.4688   ThAr
4085.0421   ThAr
4085.4341   ThAr
4086.5205   ThAr
4087.2848   ThAr
4088.7264   ThAr
4089.1379   ThAr
4093.6713   ThAr
4094.7470   ThAr
4096.0759   ThAr
4097.7478   ThAr
4100.3414   ThAr
4102.6177   ThAr
4103.9121   ThAr
4107.8614   ThAr
4108.4198   ThAr
4109.3234   ThAr
4110.8260   ThAr
4112.7545   ThAr
4115.7589   ThAr
4116.7137   ThAr
4118.4893   ThAr
4127.4120   ThAr
4129.5116   ThAr
4131.0021   ThAr
4131.7235   ThAr
4132.7533   ThAr
4134.0681   ThAr
4135.4800   ThAr
4138.0406   ThAr
4142.7010   ThAr
4143.6491   ThAr
4148.1816   ThAr
4148.7269   ThAr
4154.7205   ThAr
4156.5166   ThAr
4158.5905   ThAr
4159.6599   ThAr
4161.7389   ThAr
4164.2550   ThAr
4165.7661   ThAr
4168.6341   ThAr
4170.5333   ThAr
4171.3410   ThAr
4178.0597   ThAr
4178.8481   ThAr
4181.8836   ThAr
4182.9342   ThAr
4184.1376   ThAr
4192.3620   ThAr
4193.0164   ThAr
4194.9318   ThAr
4198.3170   ThAr
4200.6745   ThAr
4208.8907   ThAr
4210.9232   ThAr
4213.0673   ThAr
4214.8285   ThAr
4218.6649   ThAr
4220.0651   ThAr
4222.6373   ThAr
4226.7267   ThAr
4228.1580   ThAr
4229.1477   ThAr
4230.4267   ThAr
4235.4636   ThAr
4237.2198   ThAr
