# LDS 749B
3200. 14.705 49.
3250. 14.446 49.
3300. 14.558 49.
3350. 14.525 49.
3400. 14.523 49.
3450. 14.531 49.
3500. 14.498 49.
3571. 14.506 49.
3636. 14.538 49.
3704. 14.544 49.
3862. 14.62 49.
4036. 14.513 49.
4167. 14.518 49.
4255. 14.504 49.
4464. 14.655 49.
4566. 14.546 49.
4785. 14.546 49.
5000. 14.685 49.
5263. 14.651 49.
5556. 14.703 98.
5840. 14.852 98.
6056. 14.828 98.
6436. 14.848 98.
6790. 14.948 98.
7100. 15.003 98.
7550. 15.106 98.
7780. 15.115 98.
8090. 15.16 98.
8370. 15.178 98.
