# HR 8634
6036 3.534 16
6052 3.537 16
6068 3.538 16
6084 3.540 16
6100 3.544 16
6116 3.547 16
6132 3.551 16
6148 3.561 16
6164 3.563 16
6180 3.563 16
6196 3.567 16
6212 3.572 16
6228 3.580 16
6244 3.589 16
6260 3.591 16
6276 3.614 16
6292 3.615 16
6308 3.610 16
6324 3.605 16
6340 3.610 16
6356 3.611 16
6372 3.613 16
6388 3.607 16
6404 3.609 16
6420 3.606 16
6436 3.611 16
6452 3.617 16
6468 3.621 16
6484 3.626 16
6500 3.627 16
6516 3.638 16
6532 3.657 16
6548 3.768 16
6564 3.935 16
6580 3.731 16
6596 3.655 16
6612 3.644 16
6628 3.643 16
6644 3.645 16
6660 3.647 16
6676 3.649 16
6692 3.648 16
6708 3.648 16
6724 3.652 16
6740 3.656 16
6756 3.658 16
6772 3.663 16
6788 3.666 16
6804 3.669 16
6820 3.673 16
6836 3.676 16
6852 3.695 16
6868 3.847 16
6884 3.840 16
6900 3.802 16
6916 3.750 16
6932 3.725 16
6948 3.719 16
6964 3.711 16
6980 3.713 16
6996 3.723 16
7012 3.724 16
7028 3.728 16
7044 3.731 16
7060 3.736 16
7076 3.738 16
7092 3.739 16
7108 3.743 16
7124 3.746 16
7140 3.753 16
7156 3.762 16
7172 3.801 16
7188 3.832 16
7204 3.818 16
7220 3.789 16
7236 3.820 16
7252 3.822 16
7268 3.821 16
7284 3.818 16
7300 3.816 16
7316 3.810 16
7332 3.800 16
7348 3.798 16
7364 3.801 16
7380 3.799 16
7396 3.801 16
7412 3.801 16
7428 3.806 16
7444 3.808 16
7460 3.813 16
7476 3.816 16
7492 3.816 16
7508 3.818 16
7524 3.824 16
7540 3.826 16
7556 3.829 16
7572 3.835 16
7588 4.006 16
7604 4.776 16
7620 4.493 16
7636 4.452 16
7652 4.182 16
7668 3.978 16
7684 3.890 16
7700 3.864 16
7716 3.858 16
7732 3.856 16
7748 3.860 16
7764 3.876 16
7780 3.888 16
7796 3.869 16
7812 3.869 16
7828 3.874 16
7844 3.875 16
7860 3.878 16
7876 3.888 16
7892 3.895 16
7908 3.894 16
7924 3.892 16
7940 3.893 16
7956 3.901 16
7972 3.902 16
7988 3.900 16
8004 3.908 16
8020 3.908 16
8036 3.912 16
8052 3.912 16
8068 3.915 16
8084 3.920 16
8100 3.924 16
8116 3.931 16
8132 3.957 16
8148 3.986 16
8164 4.010 16
8180 4.004 16
8196 3.992 16
8212 3.978 16
8228 4.036 16
8244 3.990 16
8260 3.976 16
8276 3.995 16
8292 4.001 16
8308 3.990 16
8324 3.991 16
8340 3.982 16
8356 3.980 16
8372 3.978 16
8388 3.982 16
8404 3.981 16
8420 3.982 16
8436 3.998 16
8452 4.003 16
8468 4.003 16
8484 3.984 16
8500 4.019 16
8516 3.984 16
8532 3.991 16
8548 4.054 16
8564 3.967 16
8580 3.967 16
8596 4.076 16
8612 4.013 16
8628 3.928 16
8644 3.957 16
8660 4.099 16
8676 4.073 16
8692 3.943 16
8708 3.910 16
8724 3.940 16
8740 4.073 16
8756 4.152 16
8772 3.990 16
8788 3.919 16
8804 3.908 16
8820 3.918 16
8836 3.961 16
8852 4.102 16
8868 4.200 16
8884 4.024 16
8900 3.949 16
8916 3.934 16
8932 3.943 16
8948 3.962 16
8964 4.003 16
8980 4.050 16
8996 4.157 16
9012 4.325 16
9028 4.210 16
9044 4.035 16
9060 4.019 16
9076 4.048 16
9092 4.049 16
9108 4.038 16
9124 4.036 16
9140 4.054 16
9156 4.061 16
9172 4.062 16
9188 4.056 16
9204 4.083 16
9220 4.247 16
9236 4.310 16
9252 4.147 16
9268 4.090 16
9284 4.100 16
9300 4.173 16
9316 4.305 16
9332 4.422 16
9348 4.476 16
9364 4.424 16
9380 4.377 16
9396 4.208 16
9412 4.228 16
9428 4.327 16
9444 4.360 16
9460 4.334 16
9476 4.314 16
9492 4.334 16
9508 4.307 16
9524 4.400 16
9540 4.531 16
9556 4.541 16
9572 4.332 16
9588 4.295 16
9604 4.249 16
9620 4.233 16
9636 4.223 16
9652 4.195 16
9668 4.173 16
9684 4.127 16
9700 4.116 16
9716 4.126 16
9732 4.147 16
9748 4.162 16
9764 4.153 16
9780 4.138 16
9796 4.147 16
9812 4.127 16
9828 4.122 16
9844 4.124 16
9860 4.110 16
9876 4.114 16
9892 4.112 16
9908 4.112 16
9924 4.097 16
9940 4.106 16
9956 4.113 16
9972 4.114 16
9988 4.124 16
10004 4.130 16
10020 4.155 16
10036 4.278 16
10052 4.408 16
10068 4.245 16
10084 4.162 16
10100 4.140 16
10116 4.131 16
10132 4.118 16
10148 4.126 16
10164 4.119 16
10180 4.130 16
10196 4.125 16
10212 4.121 16
10228 4.114 16
10244 4.118 16
10260 4.129 16
10276 4.125 16
10292 4.100 16
10308 4.110 16
10324 4.143 16
10340 4.170 16
10356 4.173 16
10372 4.173 16
10388 4.173 16
10404 4.158 16
10420 4.167 16
