4588.4273 65.5462
4589.8978 784.211
4592.666 56.8004
4593.6437 4.85515
4595.4206 222.271
4596.0967 64.2832
4596.3078 7.56086
4598.7621 119.88
4603.1444 15.7948
4607.9347 11.4279
4608.6218 11.6267
4609.372 7.02327
4609.5673 1221.28
4611.2433 5.10087
4612.5435 4.90891
4613.6044 17.7617
4615.024 10.0449
4615.3351 17.7089
4619.4794 6.41386
4621.1629 18.3723
4624.314 6.47323
4627.2973 9.49829
4628.1991 16.5995
4628.4409 35.8668
4631.6382 7.29758
4633.7628 18.198
4637.233 85.9085
4637.629 3.94716
4638.6849 26.9969
4640.0462 6.61454
4641.2418 8.27625
4644.7072 4.26447
4646.6861 10.9471
4647.2546 26.3496
4650.2343 17.455
4650.9195 4.13841
4651.9895 6.17074
4655.2088 5.39692
4657.9041 836.603
4659.5698 5.48127
4663.2026 61.9759
4666.0027 16.1667
4666.5155 40.8868
4666.7985 47.1163
4668.172 81.6867
4669.9853 117.237
4673.0535 5.4883
4673.6621 545.703
4676.0555 82.2877
4676.133 4.29782
4680.2377 5.75225
4680.646 5.52363
4683.353 30.5339
4686.1946 153.856
4689.2523 41.9807
4690.6219 49.3453
4691.3452 8.5765
4691.6354 46.0446
4694.0914 54.4282
4694.9323 12.2334
4695.0381 168.923
4695.4542 13.1503
4700.7837 4.93863
4702.3161 93.1766
4703.3581 10.2278
4703.9898 817.83
4705.7606 21.5926
4706.2383 3.97915
4708.294 31.0609
4708.5366 9.58955
4712.4814 53.4481
4712.8408 15.1739
4715.4308 4.88338
4719.9888 4.53178
4720.4586 13.3998
4721.2765 33.1405
4721.591 22.633
4722.0886 44.4139
4723.4398 734.51
4723.784 64.7118
4726.8705 1064.39
4728.133 6.98479
4729.1293 92.2413
4729.8795 7.27099
4730.6614 5.23277
4732.0532 180.301
4735.9079 506.782
4739.6764 45.7522
4740.5292 63.9671
4740.9585 48.6428
4741.2967 14.9477
4742.1174 17.1227
4742.5535 5.73107
4743.6923 23.7768
4745.3322 16.1008
4746.8239 3.38238
4748.04 4.84055
4749.2002 121.145
4749.7935 9.05726
4749.9713 47.3657
4752.4141 99.979
4757.2196 10.6699
4761.1101 8.57456
4764.3463 78.5935
4764.8646 2661.86
4765.5959 28.4925
4766.6006 135.507
4768.6814 12.8589
4773.241 13.2449
4774.2607 35.9558
4775.313 14.2325
4775.794 17.3488
4777.1933 14.2463
4778.297 563.167
4779.7306 15.7418
4780.422 10.1095
4780.7505 8.35713
4781.526 6.25546
4782.7608 11.4082
4783.8617 23.7332
4784.0396 9.64609
4786.1434 3.9864
4786.531 31.3448
4787.1476 53.7384
4789.3868 271.327
4792.0819 9.75035
4793.2446 20.983
4795.9131 29.3319
4800.1741 10.6862
4805.6064 6.48416
4806.0205 1231.64
4808.1351 498.92
4809.6161 150.796
4812.3755 16.1879
4813.0075 18.7566
4813.7204 51.2083
4813.8963 88.0909
4817.0206 7.78436
4818.6458 7.23017
4819.193 19.4464
4819.5674 3.51181
4820.4649 13.8117
4820.8847 93.4916
4821.2631 4.19723
4821.385 7.22092
4821.5878 111.817
4821.8592 4.93727
4822.8548 294.935
4823.1692 8.09662
4823.6058 110.695
4823.9967 56.2398
4826.7004 149.96
4829.7973 18.3661
4831.1225 423.617
4831.5975 126.894
4832.8029 71.37
4833.8317 4.28069
4840.4744 26.8947
4840.8492 521.946
4843.9395 65.1344
4844.1653 12.8414
4845.1626 32.4845
4847.3208 7.04908
4847.8095 577.432
4847.9985 17.7145
4848.3646 300.478
4849.1429 27.1511
4849.8617 28.7808
4850.4408 55.1639
4852.8696 40.0447
4858.3344 15.3578
4861.2167 44.0273
4861.7173 34.9526
4863.1724 227.657
4865.4775 441.647
4865.91 91.5246
4867.5558 12.5734
4868.5254 4.98434
4868.8814 47.874
4871.289 48.0372
4872.0309 6.36617
4872.9169 292.235
4874.3662 116.992
4876.2611 46.5136
4876.4923 19.5098
4877.0035 8.01475
4877.8121 13.1595
4878.0106 127.864
4878.7344 565.658
4879.3501 9.17893
4879.8635 2699.79
4880.8509 7.95572
4881.2046 54.3629
4881.8531 10.9968
4882.2455 36.8137
4887.9516 42.1399
4889.0422 412.134
4889.4903 19.0889
4890.4582 20.1678
4892.7592 24.1195
4893.4436 15.9623
4894.6906 16.6734
4894.957 1132.26
4898.4563 4.74024
4898.8044 4.04661
4899.2441 20.2471
4902.0556 68.2129
4902.7943 19.836
4904.7533 127.776
