# HENEAR WAVELENGTHS WITH 10A QUADRATIC DISPERSION FUNCTION
4268.73 456.992 
4309.26 151.516 
4433.41 304.683 
4478.38 808.484 
4517.22 197.966 
4551.22 371.968 
4585.18 334.567 
4662.99 269.339 
4717.69 365.173 
4769.00 628.846 
4809.85 308.678 
4883.11 418.101 
4924.84 644.809 
4967.74 234.898 
5017.97 2573.67 
5189.10 292.801 
5222.47 193.722 
5401.09 326.122 
5496.16 454.027 
5572.69 335.12 
5606.83 326.878 
5650.75 283.252 
5748.30 224.797 
5764.42 269.445 
5852.53 20334.6 
5875.68 15259.1 
5944.98 2891.43 
6030.31 1970.72 
6074.76 2573.29 
6096.65 4871.86 
6143.69 7662.59 
6164.29 2296.45 
6218.17 1579.43 
6267.58 4593.41 
6306.05 1604.55 
6335.83 3425.67 
6384.63 6427.61 
6403.99 10708.7 
6508.88 6053.5 
6535.40 2271.5 
6601.92 3574.04 
6681.75 30911.1 
6720.90 4317.68 
6756.98 3451.33 
6876.49 2877.43 
6935.22 5863.05 
6971.54 35198.7 
7039.22 14128.7 
7072.35 32334.6 
7115.13 1037.61 
7155.13 3887.49 
7182.34 1277.6 
7215.79 1433.43 
7254.44 4155.93 
7291.07 11982.2 
