# type blackbody
# units microns
# band M
# weff 4.769

4.4	3.3892	0.005
4.405	3.3892	0.005
4.41	3.3892	0.005
4.415	3.3892	0.005
4.42	3.3892	0.005
4.425	3.3892	0.005
4.43	3.3892	0.005
4.435	3.3892	0.005
4.44	3.3892	0.005
4.445	3.3892	0.005
4.45	3.3892	0.005
4.455	3.3892	0.005
4.46	3.3892	0.005
4.465	3.3892	0.005
4.47	3.3892	0.005
4.475	3.3892	0.005
4.48	3.3892	0.005
4.485	3.3892	0.005
4.49	3.3892	0.005
4.495	3.3892	0.005
4.5	3.3892	0.005
4.505	3.3892	0.005
4.51	3.3892	0.005
4.515	3.3892	0.005
4.52	3.3892	0.005
4.525	3.3892	0.005
4.53	3.3892	0.005
4.535	3.3892	0.005
4.54	3.3892	0.005
4.545	3.3892	0.005
4.55	3.3892	0.005
4.555	3.3892	0.005
4.56	3.3892	0.005
4.565	3.3892	0.005
4.57	3.3892	0.005
4.575	3.3892	0.005
4.58	3.3892	0.005
4.585	3.3892	0.005
4.59	3.3892	0.005
4.595	3.3892	0.005
4.6	3.3892	0.005
4.605	3.3892	0.005
4.61	3.3892	0.005
4.615	3.3892	0.005
4.62	3.3892	0.005
4.625	3.3892	0.005
4.63	3.3892	0.005
4.635	3.3892	0.005
4.64	3.3892	0.005
4.645	3.3892	0.005
4.65	3.3892	0.005
4.655	3.3892	0.005
4.66	3.3892	0.005
4.665	3.3892	0.005
4.67	3.3892	0.005
4.675	3.3892	0.005
4.68	3.3892	0.005
4.685	3.3892	0.005
4.69	3.3892	0.005
4.695	3.3892	0.005
4.7	3.3892	0.005
4.705	3.3892	0.005
4.71	3.3892	0.005
4.715	3.3892	0.005
4.72	3.3892	0.005
4.725	3.3892	0.005
4.73	3.3892	0.005
4.735	3.3892	0.005
4.74	3.3892	0.005
4.745	3.3892	0.005
4.75	3.3892	0.005
4.755	3.3892	0.005
4.76	3.3892	0.005
4.765	3.3892	0.005
4.77	3.3892	0.005
4.775	3.3892	0.005
4.78	3.3892	0.005
4.785	3.3892	0.005
4.79	3.3892	0.005
4.795	3.3892	0.005
4.8	3.3892	0.005
4.805	3.3892	0.005
4.81	3.3892	0.005
4.815	3.3892	0.005
4.82	3.3892	0.005
4.825	3.3892	0.005
4.83	3.3892	0.005
4.835	3.3892	0.005
4.84	3.3892	0.005
4.845	3.3892	0.005
4.85	3.3892	0.005
4.855	3.3892	0.005
4.86	3.3892	0.005
4.865	3.3892	0.005
4.87	3.3892	0.005
4.875	3.3892	0.005
4.88	3.3892	0.005
4.885	3.3892	0.005
4.89	3.3892	0.005
4.895	3.3892	0.005
4.9	3.3892	0.005
4.905	3.3892	0.005
4.91	3.3892	0.005
4.915	3.3892	0.005
4.92	3.3892	0.005
4.925	3.3892	0.005
4.93	3.3892	0.005
4.935	3.3892	0.005
4.94	3.3892	0.005
4.945	3.3892	0.005
4.95	3.3892	0.005
4.955	3.3892	0.005
4.96	3.3892	0.005
4.965	3.3892	0.005
4.97	3.3892	0.005
4.975	3.3892	0.005
4.98	3.3892	0.005
4.985	3.3892	0.005
4.99	3.3892	0.005
4.995	3.3892	0.005
5.	3.3892	0.005
5.005	3.3892	0.005
5.01	3.3892	0.005
5.015	3.3892	0.005
5.02	3.3892	0.005
5.025	3.3892	0.005
5.03	3.3892	0.005
5.035	3.3892	0.005
5.04	3.3892	0.005
5.045	3.3892	0.005
5.05	3.3892	0.005
5.055	3.3892	0.005
5.06	3.3892	0.005
5.065	3.3892	0.005
5.07	3.3892	0.005
5.075	3.3892	0.005
5.08	3.3892	0.005
5.085	3.3892	0.005
5.09	3.3892	0.005
5.095	3.3892	0.005
5.1	3.3892	0.005
5.105	3.3892	0.005
5.11	3.3892	0.005
5.115	3.3892	0.005
5.12	3.3892	0.005
5.125	3.3892	0.005
5.13	3.3892	0.005
5.135	3.3892	0.005
5.14	3.3892	0.005
5.145	3.3892	0.005
5.15	3.3892	0.005
5.155	3.3892	0.005
5.16	3.3892	0.005
5.165	3.3892	0.005
5.17	3.3892	0.005
5.175	3.3892	0.005
5.18	3.3892	0.005
5.185	3.3892	0.005
5.19	3.3892	0.005
5.195	3.3892	0.005
5.2	3.3892	0.005
5.205	3.3892	0.005
5.21	3.3892	0.005
5.215	3.3892	0.005
5.22	3.3892	0.005
5.225	3.3892	0.005
5.23	3.3892	0.005
5.235	3.3892	0.005
5.24	3.3892	0.005
5.245	3.3892	0.005
5.25	3.3892	0.005
5.255	3.3892	0.005
5.26	3.3892	0.005
5.265	3.3892	0.005
5.27	3.3892	0.005
5.275	3.3892	0.005
5.28	3.3892	0.005
5.285	3.3892	0.005
5.29	3.3892	0.005
5.295	3.3892	0.005
5.3	3.3892	0.005
5.305	3.3892	0.005
5.31	3.3892	0.005
5.315	3.3892	0.005
5.32	3.3892	0.005
5.325	3.3892	0.005
5.33	3.3892	0.005
5.335	3.3892	0.005
5.34	3.3892	0.005
5.345	3.3892	0.005
5.35	3.3892	0.005
5.355	3.3892	0.005
5.36	3.3892	0.005
5.365	3.3892	0.005
5.37	3.3892	0.005
5.375	3.3892	0.005
5.38	3.3892	0.005
5.385	3.3892	0.005
5.39	3.3892	0.005
5.395	3.3892	0.005
5.4	3.3892	0.005
