# type blackbody
# units microns
# band J
# weff 1.215

1.	0.8696	0.005
1.005	0.8696	0.005
1.01	0.8696	0.005
1.015	0.8696	0.005
1.02	0.8696	0.005
1.025	0.8696	0.005
1.03	0.8696	0.005
1.035	0.8696	0.005
1.04	0.8696	0.005
1.045	0.8696	0.005
1.05	0.8696	0.005
1.055	0.8696	0.005
1.06	0.8696	0.005
1.065	0.8696	0.005
1.07	0.8696	0.005
1.075	0.8696	0.005
1.08	0.8696	0.005
1.085	0.8696	0.005
1.09	0.8696	0.005
1.095	0.8696	0.005
1.1	0.8696	0.005
1.105	0.8696	0.005
1.11	0.8696	0.005
1.115	0.8696	0.005
1.12	0.8696	0.005
1.125	0.8696	0.005
1.13	0.8696	0.005
1.135	0.8696	0.005
1.14	0.8696	0.005
1.145	0.8696	0.005
1.15	0.8696	0.005
1.155	0.8696	0.005
1.16	0.8696	0.005
1.165	0.8696	0.005
1.17	0.8696	0.005
1.175	0.8696	0.005
1.18	0.8696	0.005
1.185	0.8696	0.005
1.19	0.8696	0.005
1.195	0.8696	0.005
1.2	0.8696	0.005
1.205	0.8696	0.005
1.21	0.8696	0.005
1.215	0.8696	0.005
1.22	0.8696	0.005
1.225	0.8696	0.005
1.23	0.8696	0.005
1.235	0.8696	0.005
1.24	0.8696	0.005
1.245	0.8696	0.005
1.25	0.8696	0.005
1.255	0.8696	0.005
1.26	0.8696	0.005
1.265	0.8696	0.005
1.27	0.8696	0.005
1.275	0.8696	0.005
1.28	0.8696	0.005
1.285	0.8696	0.005
1.29	0.8696	0.005
1.295	0.8696	0.005
1.3	0.8696	0.005
1.305	0.8696	0.005
1.31	0.8696	0.005
1.315	0.8696	0.005
1.32	0.8696	0.005
1.325	0.8696	0.005
1.33	0.8696	0.005
1.335	0.8696	0.005
1.34	0.8696	0.005
1.345	0.8696	0.005
1.35	0.8696	0.005
1.355	0.8696	0.005
1.36	0.8696	0.005
1.365	0.8696	0.005
1.37	0.8696	0.005
1.375	0.8696	0.005
1.38	0.8696	0.005
1.385	0.8696	0.005
1.39	0.8696	0.005
1.395	0.8696	0.005
1.4	0.8696	0.005
1.405	0.8696	0.005
1.41	0.8696	0.005
1.415	0.8696	0.005
1.42	0.8696	0.005
1.425	0.8696	0.005
1.43	0.8696	0.005
1.435	0.8696	0.005
1.44	0.8696	0.005
1.445	0.8696	0.005
1.45	0.8696	0.005
1.455	0.8696	0.005
1.46	0.8696	0.005
1.465	0.8696	0.005
1.47	0.8696	0.005
1.475	0.8696	0.005
1.48	0.8696	0.005
1.485	0.8696	0.005
1.49	0.8696	0.005
1.495	0.8696	0.005
1.5	0.8696	0.005
