# 0.25 mag ND filter 4.0M
2975 0.7591906 
3000 0.7596162 
3025 0.76007 
3050 0.7605528 
3075 0.761067 
3100 0.7616115 
3125 0.7621875 
3150 0.7627946 
3175 0.7634324 
3200 0.7640988 
3225 0.7647921 
3250 0.7655119 
3275 0.7662532 
3300 0.7670126 
3325 0.7677855 
3350 0.7685675 
3375 0.7693529 
3400 0.7701364 
3425 0.7709143 
3450 0.7716795 
3475 0.7724261 
3500 0.7731515 
3525 0.7738515 
3550 0.7745221 
3575 0.7751619 
3600 0.7757686 
3625 0.7763426 
3650 0.7768834 
3675 0.7773926 
3700 0.7778723 
3725 0.7783234 
3750 0.7787499 
3775 0.7791542 
3800 0.7795398 
3825 0.7799096 
3850 0.7802673 
3875 0.7806153 
3900 0.7809569 
3925 0.7812936 
3950 0.7816297 
3975 0.7819644 
4000 0.7822998 
4025 0.7826376 
4050 0.7829781 
4075 0.7833207 
4100 0.7836656 
4125 0.784012 
4150 0.78436 
4175 0.7847089 
4200 0.7850566 
4225 0.7854034 
4250 0.7857472 
4275 0.7860878 
4300 0.7864233 
4325 0.7867538 
4350 0.7870779 
4375 0.7873951 
4400 0.7877057 
4425 0.7880086 
4450 0.7883034 
4475 0.7885907 
4500 0.788871 
4525 0.7891433 
4550 0.7894084 
4575 0.7896669 
4600 0.7899193 
4625 0.7901663 
4650 0.7904083 
4675 0.7906462 
4700 0.7908813 
4725 0.7911148 
4750 0.7913482 
4775 0.791582 
4800 0.7918188 
4825 0.7920588 
4850 0.792304 
4875 0.7925544 
4900 0.7928119 
4925 0.7930765 
4950 0.7933479 
4975 0.7936258 
5000 0.7939105 
5025 0.7942012 
5050 0.7944961 
5075 0.7947935 
5100 0.7950937 
5125 0.795393 
5150 0.7956917 
5175 0.795988 
5200 0.7962805 
5225 0.7965692 
5250 0.7968533 
5275 0.7971333 
5300 0.7974087 
5325 0.7976797 
5350 0.7979475 
5375 0.7982133 
5400 0.7984776 
5425 0.7987419 
5450 0.7990075 
5475 0.7992734 
5500 0.7995424 
5525 0.7998129 
5550 0.8000876 
5575 0.8003648 
5600 0.8006437 
5625 0.8009254 
5650 0.8012075 
5675 0.8014908 
5700 0.801774 
5725 0.8020555 
5750 0.8023353 
5775 0.8026119 
5800 0.8028849 
5825 0.803154 
5850 0.8034182 
5875 0.8036784 
5900 0.8039328 
5925 0.8041827 
5950 0.8044274 
5975 0.8046674 
6000 0.8049032 
6025 0.8051348 
6050 0.8053637 
6075 0.8055894 
6100 0.8058125 
6125 0.8060334 
6150 0.8062521 
6175 0.8064697 
6200 0.8066865 
6225 0.8069021 
6250 0.8071176 
6275 0.8073317 
6300 0.8075447 
6325 0.8077576 
6350 0.8079698 
6375 0.808181 
6400 0.8083917 
6425 0.8086007 
6450 0.808808 
6475 0.8090126 
6500 0.8092151 
6525 0.8094146 
6550 0.8096102 
6575 0.8098012 
6600 0.8099871 
6625 0.810168 
6650 0.8103437 
6675 0.8105142 
6700 0.8106788 
6725 0.8108394 
6750 0.8109961 
6775 0.8111494 
6800 0.8113009 
6825 0.811452 
6850 0.8116035 
6875 0.8117571 
6900 0.811914 
6925 0.812075 
6950 0.8122398 
6975 0.8124099 
7000 0.8125868 
7025 0.8127691 
7050 0.8129567 
7075 0.8131495 
7100 0.8133476 
7125 0.8135499 
7150 0.8137565 
7175 0.8139654 
7200 0.814178 
7225 0.8143917 
7250 0.8146071 
7275 0.8148237 
7300 0.8150407 
7325 0.8152571 
7350 0.8154725 
7375 0.8156859 
7400 0.815897 
7425 0.816105 
7450 0.8163093 
7475 0.8165091 
7500 0.8167038 
7525 0.8168931 
7550 0.8170764 
7575 0.817254 
7600 0.8174257 
7625 0.8175917 
7650 0.8177521 
7675 0.8179069 
7700 0.8180583 
7725 0.8182055 
7750 0.8183497 
7775 0.8184919 
7800 0.8186312 
7825 0.8187706 
7850 0.8189083 
7875 0.8190461 
7900 0.8191838 
7925 0.8193213 
7950 0.8194584 
7975 0.8195955 
8000 0.8197319 
8025 0.819868 
8050 0.820003 
8075 0.8201367 
8100 0.8202684 
8125 0.8203985 
8150 0.8205261 
8175 0.8206527 
8200 0.8207771 
8225 0.8209007 
8250 0.8210226 
8275 0.821145 
8300 0.8212681 
8325 0.8213928 
8350 0.8215196 
8375 0.8216497 
8400 0.8217839 
8425 0.8219238 
8450 0.8220688 
8475 0.8222203 
8500 0.822378 
8525 0.8225425 
8550 0.8227128 
8575 0.8228886 
8600 0.8230696 
8625 0.8232542 
8650 0.823442 
8675 0.8236314 
8700 0.8238215 
8725 0.8240109 
8750 0.824199 
8775 0.8243852 
8800 0.8245686 
8825 0.8247491 
8850 0.8249257 
8875 0.8251001 
8900 0.8252717 
8925 0.8254398 
8950 0.8256058 
8975 0.8257698 
9000 0.8259317 
9025 0.8260924 
9050 0.826252 
9075 0.8264098 
9100 0.8265648 
9125 0.8267172 
9150 0.8268676 
9175 0.8270132 
9200 0.8271554 
9225 0.8272917 
9250 0.8274235 
9275 0.8275491 
9300 0.8276684 
9325 0.8277815 
9350 0.8278871 
9375 0.8279861 
9400 0.8280798 
9425 0.8281679 
9450 0.8282515 
9475 0.8283313 
9500 0.8284082 
9525 0.8284829 
9550 0.8285559 
9575 0.8286287 
9600 0.8287011 
9625 0.8287733 
9650 0.8288467 
9675 0.8289208 
9700 0.8289949 
9725 0.8290686 
9750 0.8291432 
9775 0.8292169 
9800 0.8292894 
9825 0.8293605 
9850 0.82943 
9875 0.8294976 
9900 0.8295624 
9925 0.829624 
9950 0.8296834 
9975 0.8297392 
10000 0.8297921 
