# 2.5 mag  ND filter 4.0M
3000 0.1309844 
3025 0.1309457 
3050 0.1308958 
3075 0.1308334 
3100 0.1307576 
3125 0.1306673 
3150 0.130562 
3175 0.1304406 
3200 0.1303027 
3225 0.1301478 
3250 0.1299757 
3275 0.1297864 
3300 0.1295798 
3325 0.1293561 
3350 0.129116 
3375 0.1288597 
3400 0.1285877 
3425 0.1283003 
3450 0.127998 
3475 0.1276817 
3500 0.1273517 
3525 0.1270086 
3550 0.1266533 
3575 0.1262864 
3600 0.125909 
3625 0.1255212 
3650 0.1251243 
3675 0.1247186 
3700 0.1243055 
3725 0.1238845 
3750 0.1234565 
3775 0.1230214 
3800 0.1225796 
3825 0.1221306 
3850 0.1216744 
3875 0.1212107 
3900 0.120739 
3925 0.1202601 
3950 0.1197731 
3975 0.1192788 
4000 0.1187779 
4025 0.1182709 
4050 0.1177595 
4075 0.117245 
4100 0.116729 
4125 0.1162137 
4150 0.1157009 
4175 0.1151928 
4200 0.1146914 
4225 0.1141986 
4250 0.1137159 
4275 0.1132451 
4300 0.1127872 
4325 0.1123433 
4350 0.111914 
4375 0.1114998 
4400 0.1111009 
4425 0.1107171 
4450 0.110348 
4475 0.1099932 
4500 0.1096522 
4525 0.109324 
4550 0.1090078 
4575 0.1087028 
4600 0.108408 
4625 0.1081225 
4650 0.1078454 
4675 0.1075758 
4700 0.1073131 
4725 0.1070566 
4750 0.1068059 
4775 0.1065605 
4800 0.1063203 
4825 0.1060852 
4850 0.105855 
4875 0.1056303 
4900 0.1054109 
4925 0.1051974 
4950 0.1049899 
4975 0.1047887 
5000 0.1045943 
5025 0.1044067 
5050 0.1042263 
5075 0.104053 
5100 0.103887 
5125 0.1037282 
5150 0.1035762 
5175 0.103431 
5200 0.1032923 
5225 0.1031595 
5250 0.1030325 
5275 0.1029108 
5300 0.102794 
5325 0.1026818 
5350 0.1025741 
5375 0.1024705 
5400 0.1023712 
5425 0.1022761 
5450 0.1021855 
5475 0.1020997 
5500 0.1020188 
5525 0.1019436 
5550 0.1018744 
5575 0.1018116 
5600 0.1017559 
5625 0.1017076 
5650 0.1016671 
5675 0.1016346 
5700 0.1016101 
5725 0.1015935 
5750 0.1015846 
5775 0.1015827 
5800 0.1015872 
5825 0.1015971 
5850 0.1016114 
5875 0.1016289 
5900 0.1016481 
5925 0.1016676 
5950 0.1016862 
5975 0.1017021 
6000 0.101714 
6025 0.1017205 
6050 0.1017203 
6075 0.1017125 
6100 0.101696 
6125 0.1016703 
6150 0.1016351 
6175 0.1015902 
6200 0.1015361 
6225 0.1014734 
6250 0.1014031 
6275 0.1013266 
6300 0.1012458 
6325 0.1011624 
6350 0.101079 
6375 0.1009978 
6400 0.1009215 
6425 0.1008527 
6450 0.1007941 
6475 0.1007484 
6500 0.1007183 
6525 0.1007063 
6550 0.1007149 
6575 0.1007466 
6600 0.1008037 
6625 0.1008887 
6650 0.1010036 
6675 0.1011507 
6700 0.1013315 
6725 0.1015475 
6750 0.1017995 
6775 0.1020877 
6800 0.1024116 
6825 0.1027694 
6850 0.1031587 
6875 0.1035755 
6900 0.1040149 
6925 0.1044711 
6950 0.1049374 
6975 0.1054062 
7000 0.1058698 
7025 0.1063206 
7050 0.1067511 
7075 0.1071545 
7100 0.1075251 
7125 0.1078584 
7150 0.108151 
7175 0.1084012 
7200 0.1086088 
7225 0.1087747 
7250 0.1089013 
7275 0.1089916 
7300 0.1090497 
7325 0.1090801 
7350 0.1090873 
7375 0.1090761 
7400 0.1090508 
7425 0.1090155 
7450 0.1089739 
7475 0.108929 
7500 0.1088832 
7525 0.1088385 
7550 0.1087962 
7575 0.1087571 
7600 0.108722 
7625 0.1086908 
7650 0.1086634 
7675 0.1086396 
7700 0.108619 
7725 0.1086011 
7750 0.1085854 
7775 0.1085715 
7800 0.1085588 
7825 0.1085469 
7850 0.1085353 
7875 0.1085235 
7900 0.1085113 
7925 0.1084979 
7950 0.108483 
7975 0.1084661 
8000 0.1084465 
8025 0.1084239 
8050 0.1083975 
8075 0.1083669 
8100 0.1083314 
8125 0.1082907 
8150 0.1082442 
8175 0.1081917 
8200 0.1081328 
8225 0.1080675 
8250 0.1079957 
8275 0.1079175 
8300 0.1078334 
8325 0.1077439 
8350 0.1076493 
8375 0.1075504 
8400 0.1074482 
8425 0.1073435 
8450 0.1072373 
8475 0.1071308 
8500 0.1070248 
8525 0.1069204 
8550 0.1068187 
8575 0.1067206 
8600 0.106627 
8625 0.1065387 
8650 0.1064563 
8675 0.1063807 
8700 0.1063122 
8725 0.1062515 
8750 0.106199 
8775 0.1061552 
8800 0.1061204 
8825 0.1060951 
8850 0.1060798 
8875 0.1060748 
8900 0.1060805 
8925 0.1060977 
8950 0.1061265 
8975 0.1061677 
9000 0.1062216 
9025 0.1062887 
9050 0.1063695 
9075 0.1064643 
9100 0.1065736 
9125 0.1066975 
9150 0.1068365 
9175 0.1069909 
9200 0.1071609 
9225 0.1073468 
9250 0.107549 
9275 0.1077679 
9300 0.1080039 
9325 0.1082574 
9350 0.1085292 
9375 0.1088194 
9400 0.1091287 
9425 0.1094576 
9450 0.1098061 
9475 0.1101744 
9500 0.1105618 
9525 0.1109681 
9550 0.1113917 
9575 0.1118314 
9600 0.1122852 
9625 0.1127506 
9650 0.1132252 
9675 0.1137059 
9700 0.1141896 
9725 0.1146732 
9750 0.1151537 
9775 0.1156281 
9800 0.1160936 
9825 0.1165479 
9850 0.116989 
9875 0.1174151 
9900 0.1178247 
9925 0.1182171 
9950 0.1185914 
9975 0.1189472 
10000 0.1192846 
