# W485A
3320. 12.466 80.
3400. 12.48 80.
3480. 12.464 80.
3560. 12.434 80.
3640. 12.44 80.
3720. 12.455 80.
3800. 12.494 80.
3880. 12.504 80.
3960. 12.554 80.
4040. 12.244 80.
4120. 12.445 80.
4200. 12.056 80.
4280. 12.185 80.
4360. 12.497 80.
4440. 12.07 80.
4520. 12.018 80.
4600. 12.026 80.
4680. 12.057 80.
4760. 12.138 80.
4840. 12.501 80.
4920. 12.314 80.
5000. 12.158 80.
5080. 12.145 80.
5160. 12.123 80.
5240. 12.14 80.
5320. 12.166 80.
5400. 12.182 80.
5480. 12.219 80.
5560. 12.195 80.
5640. 12.217 80.
5720. 12.23 80.
5800. 12.252 80.
6040. 12.238 160.
6200. 12.27 160.
6360. 12.291 160.
6520. 12.563 160.
6680. 12.486 160.
6840. 12.451 160.
7000. 12.477 160.
7160. 12.523 160.
7320. 12.57 160.
7480. 12.617 160.
7640. 12.698 160.
7800. 12.655 160.
7960. 12.682 160.
8120. 12.657 160.
8280. 12.678 160.
8440. 12.713 160.
8600. 12.745 160.
8760. 12.787 160.
8920. 12.839 160.
9080. 12.847 160.
9240. 12.855 160.
9400. 12.993 160.
9560. 12.902 160.
9720. 12.922 160.
9880. 12.972 160.
