# GRW +70 8247
3350. 13.114 49.
3400. 13.12 49.
3450. 13.088 49.
3500. 13.077 49.
3571. 13.074 49.
3636. 13.121 49.
3704. 13.136 49.
3862. 13.141 49.
4036. 13.07 49.
4167. 13.115 49.
4255. 13.052 49.
4464. 13.076 49.
4566. 13.087 49.
4785. 13.041 49.
5000. 13.088 49.
5263. 13.092 49.
5556. 13.121 98.
5840. 13.306 98.
6056. 13.3 98.
6436. 13.292 98.
6790. 13.343 98.
7100. 13.475 98.
7550. 13.453 98.
7780. 13.484 98.
8090. 13.48 98.
8370. 13.564 98.
8392. 13.58 80.
8472. 13.66 80.
8552. 13.64 80.
8632. 13.64 80.
8712. 13.64 80.
8792. 13.48 80.
8872. 13.64 80.
8952. 13.53 80.
9032. 13.56 80.
9112. 13.68 80.
9192. 13.58 80.

# Fluxes redward of 8392. from Oke, ApJ Suppl. Series No. 236, Vol. 27,
# 21, 1974.
