# HD 19445
3200. 9.34 49.
3250. 9.3 49.
3300. 9.25 49.
3350. 9.21 49.
3400. 9.17 49.
3450. 9.12 49.
3500. 9.09 49.
3571. 9.03 49.
3636. 8.98 49.
3704. 8.93 49.
3760. 8.85 49.
3816. 8.74 49.
3862. 8.72 49.
3945. 8.6 49.
4000. 8.5 49.
4036. 8.49 49.
4065. 8.48 49.
4167. 8.4 49.
4190. 8.39 49.
4255. 8.39 49.
4290. 8.41 49.
4370. 8.36 49.
4464. 8.27 49.
4498. 8.26 49.
4566. 8.23 49.
4604. 8.23 49.
4678. 8.21 49.
4735. 8.19 49.
4785. 8.16 49.
4825. 8.19 49.
4914. 8.16 49.
5000. 8.12 49.
5067. 8.1 49.
5145. 8.08 49.
5206. 8.06 49.
5263. 8.04 49.
5341. 8.03 98.
5440. 8.01 98.
5504. 7.99 98.
5556. 7.98 98.
5630. 7.97 98.
5710. 7.96 98.
5775. 7.94 98.
5840. 7.93 98.
5910. 7.92 98.
5980. 7.91 98.
6056. 7.9 98.
6140. 7.89 98.
6220. 7.88 98.
6290. 7.88 98.
6365. 7.87 98.
6436. 7.86 98.
6473. 7.86 98.
6530. 7.85 98.
6600. 7.85 98.
6670. 7.84 98.
6740. 7.84 98.
6790. 7.84 98.
6850. 7.83 98.
6975. 7.82 98.
7055. 7.82 98.
7100. 7.81 98.
7150. 7.81 98.
7220. 7.81 98.
7270. 7.8 98.
7365. 7.8 98.
7460. 7.79 98.
7550. 7.79 98.
7580. 7.79 98.
7725. 7.78 98.
7780. 7.78 98.
7820. 7.78 98.
7910. 7.77 98.
8000. 7.77 98.
8090. 7.76 98.
8210. 7.76 98.
8260. 7.76 98.
8370. 7.76 98.
8780. 7.755 40.
9300. 7.752 40.
9700. 7.752 40.
9940. 7.752 40.
10260. 7.752 40.
10820. 7.760 40.
11140. 7.760 40.
12000. 7.763 40.
# Wavelengths redward of 8780A from Oke & Gunn, ApJ 266, 713, 1983.
