# Feige67
  3200.00   10.91  50.
  3250.00   10.83  50.
  3300.00   10.86  50.
  3350.00   10.85  50.
  3400.00   10.88  50.
  3450.00   10.91  50.
  3500.00   10.94  50.
  3571.00   10.96  50.
  3636.00   11.01  50.
  3704.00   11.04  50.
  3862.00   11.14  50.
  4036.00   11.19  50.
  4167.00   11.25  50.
  4255.00   11.30  50.
  4464.00   11.40  50.
  4566.00   11.46  50.
  4785.00   11.57  50.
  5000.00   11.66  50.
  5263.00   11.79  50.
  5556.00   11.89  100.
  5840.00   11.99  100.
  6056.00   12.09  100.
  6436.00   12.25  100.
  6790.00   12.32  100.
  7100.00   12.40  100.
  7550.00   12.55  100.
  7780.00   12.58  100.
  8090.00   12.67  100.
