# Hiltner600
  3200.00   11.10  50.
  3250.00   10.98  50.
  3300.00   10.97  50.
  3350.00   10.90  50.
  3400.00   10.89  50.
  3450.00   10.91  50.
  3500.00   10.91  50.
  3571.00   10.84  50.
  3636.00   10.84  50.
  3704.00   10.82  50.
  3862.00   10.57  50.
  4036.00   10.48  50.
  4167.00   10.47  50.
  4255.00   10.45  50.
  4464.00   10.46  50.
  4566.00   10.43  50.
  4785.00   10.45  50.
  5000.00   10.45  50.
  5263.00   10.43  50.
  5556.00   10.42  100.
  5840.00   10.45  100.
  6056.00   10.50  100.
  6436.00   10.57  100.
  6790.00   10.55  100.
  7100.00   10.53  100.
  7550.00   10.60  100.
  7780.00   10.61  100.
  8090.00   10.66  100.
