# Feige66
  3200.00    9.71  50.
  3250.00    9.70  50.
  3300.00    9.72  50.
  3350.00    9.72  50.
  3400.00    9.75  50.
  3450.00    9.78  50.
  3500.00    9.79  50.
  3571.00    9.81  50.
  3636.00    9.85  50.
  3704.00    9.88  50.
  3862.00    9.93  50.
  4036.00    9.89  50.
  4167.00    9.94  50.
  4255.00    9.98  50.
  4464.00   10.09  50.
  4566.00   10.11  50.
  4785.00   10.22  50.
  5000.00   10.32  50.
  5263.00   10.43  50.
  5556.00   10.53  100.
  5840.00   10.65  100.
  6056.00   10.75  100.
  6436.00   10.91  100.
  6790.00   10.97  100.
  7100.00   11.03  100.
  7550.00   11.18  100.
  7780.00   11.23  100.
  8090.00   11.32  100.
