# PG1545035
  3200.00   13.57  50.
  3250.00   13.59  50.
  3300.00   13.63  50.
  3350.00   13.63  50.
  3400.00   13.64  50.
  3450.00   13.61  50.
  3500.00   13.66  50.
  3571.00   13.69  50.
  3636.00   13.74  50.
  3704.00   13.76  50.
  3862.00   13.84  50.
  4036.00   13.86  50.
  4167.00   13.89  50.
  4255.00   13.93  50.
  4464.00   14.01  50.
  4566.00   14.06  50.
  4785.00   14.14  50.
  5000.00   14.18  50.
  5263.00   14.27  50.
  5556.00   14.34  100.
  5840.00   14.44  100.
  6056.00   14.62  100.
  6436.00   14.79  100.
  6790.00   14.78  100.
  7100.00   14.86  100.
  7550.00   15.01  100.
  7780.00   14.99  100.
  8090.00   14.92  100.
