# PG1708602
  3200.00   13.11  50.
  3250.00   13.00  50.
  3300.00   13.02  50.
  3350.00   13.03  50.
  3400.00   13.03  50.
  3450.00   13.11  50.
  3500.00   13.15  50.
  3571.00   13.13  50.
  3636.00   13.17  50.
  3704.00   13.21  50.
  3862.00   13.27  50.
  4036.00   13.32  50.
  4167.00   13.37  50.
  4255.00   13.43  50.
  4464.00   13.52  50.
  4566.00   13.56  50.
  4785.00   13.65  50.
  5000.00   13.73  50.
  5263.00   13.80  50.
  5556.00   13.92  100.
  5840.00   13.99  100.
  6056.00   14.12  100.
  6436.00   14.24  100.
  6790.00   14.29  100.
  7100.00   14.39  100.
  7550.00   14.45  100.
  7780.00   14.31  100.
