# PG0310149
  3200.00   15.20  50.
  3250.00   15.14  50.
  3300.00   15.17  50.
  3350.00   15.18  50.
  3400.00   15.16  50.
  3450.00   15.17  50.
  3500.00   15.19  50.
  3571.00   15.24  50.
  3636.00   15.28  50.
  3704.00   15.30  50.
  3862.00   15.38  50.
  4036.00   15.41  50.
  4167.00   15.39  50.
  4255.00   15.40  50.
  4464.00   15.49  50.
  4566.00   15.45  50.
  4785.00   15.47  50.
  5000.00   15.59  50.
  5263.00   15.59  50.
  5556.00   15.63  100.
  5840.00   15.68  100.
  6056.00   15.69  100.
  6436.00   15.81  100.
  6790.00   15.78  100.
  7100.00   15.86  100.
  7550.00   16.02  100.
  7780.00   16.21  100.
  8090.00   16.70  100.
