# PG0205134
  3200.00   14.34  50.
  3250.00   14.31  50.
  3300.00   14.30  50.
  3350.00   14.30  50.
  3400.00   14.32  50.
  3450.00   14.36  50.
  3500.00   14.38  50.
  3571.00   14.43  50.
  3636.00   14.46  50.
  3704.00   14.49  50.
  3862.00   14.61  50.
  4036.00   14.61  50.
  4167.00   14.63  50.
  4255.00   14.70  50.
  4464.00   14.70  50.
  4566.00   14.68  50.
  4785.00   14.82  50.
  5000.00   14.90  50.
  5263.00   14.89  50.
  5556.00   14.87  100.
  5840.00   14.84  100.
  6056.00   14.80  100.
  6436.00   14.74  100.
  6790.00   14.79  100.
  7100.00   14.70  100.
  7550.00   14.72  100.
  7780.00   14.71  100.
  8090.00   15.33  100.
