# PG0934554
  3200.00   11.39  50.
  3250.00   11.45  50.
  3300.00   11.27  50.
  3350.00   11.29  50.
  3400.00   11.43  50.
  3450.00   11.30  50.
  3500.00   11.28  50.
  3571.00   11.27  50.
  3636.00   11.40  50.
  3704.00   11.45  50.
  3862.00   11.50  50.
  4036.00   11.57  50.
  4167.00   11.65  50.
  4255.00   11.66  50.
  4464.00   11.76  50.
  4566.00   11.83  50.
  4785.00   11.89  50.
  5000.00   11.98  50.
  5263.00    1.83  50.
  5556.00    1.00  100.
  5840.00   12.26  100.
  6056.00   12.34  100.
  6436.00   12.46  100.
  6790.00   12.51  100.
  7100.00   12.55  100.
  7550.00   12.67  100.
  7780.00   12.68  100.
  8090.00   12.77  100.
