# Feige110
  3200.00   11.11  50.
  3250.00   11.01  50.
  3300.00   11.00  50.
  3350.00   11.01  50.
  3400.00   11.04  50.
  3450.00   11.07  50.
  3500.00   11.10  50.
  3571.00   11.14  50.
  3636.00   11.18  50.
  3704.00   11.19  50.
  3862.00   11.25  50.
  4036.00   11.27  50.
  4167.00   11.33  50.
  4255.00   11.38  50.
  4464.00   11.48  50.
  4566.00   11.50  50.
  4785.00   11.60  50.
  5000.00   11.68  50.
  5263.00   11.79  50.
  5556.00   11.88  100.
  5840.00   12.00  100.
  6056.00   12.08  100.
  6436.00   12.21  100.
  6790.00   12.27  100.
  7100.00   12.36  100.
  7550.00   12.49  100.
  7780.00   12.46  100.
  8090.00   12.57  100.
