# BD+08 2015
3200. 12.67 49.
3250. 12.63 49.
3300. 12.31 49.
3350. 12.37 49.
3400. 12.2 49.
3450. 12.26 49.
3500. 12.09 49.
3571. 12.16 49.
3636. 11.95 49.
3704. 11.83 49.
3760. 11.81 49.
3816. 11.78 49.
3862. 11.77 49.
3945. 11.5 49.
4000. 11.33 49.
4036. 11.2 49.
4065. 11.17 49.
4167. 11.08 49.
4190. 11.09 49.
4255. 11.12 49.
4290. 11.07 49.
4370. 10.96 49.
4464. 10.81 49.
4498. 10.78 49.
4566. 10.71 49.
4604. 10.69 49.
4678. 10.67 49.
4735. 10.64 49.
4785. 10.61 49.
4825. 10.61 49.
4914. 10.6 49.
5000. 10.6 49.
5067. 10.58 49.
5145. 10.55 49.
5206. 10.52 49.
5263. 10.49 49.
5341. 10.47 98.
5440. 10.43 98.
5504. 10.4 98.
5556. 10.39 98.
5630. 10.37 98.
5710. 10.34 98.
5775. 10.33 98.
5840. 10.3 98.
5910. 10.29 98.
5980. 10.28 98.
6056. 10.26 98.
6140. 10.25 98.
6220. 10.24 98.
6290. 10.23 98.
6365. 10.21 98.
6436. 10.2 98.
6473. 10.2 98.
6530. 10.19 98.
6600. 10.18 98.
6670. 10.18 98.
6740. 10.17 98.
6790. 10.16 98.
6850. 10.15 98.
6975. 10.14 98.
7055. 10.13 98.
7100. 10.12 98.
7150. 10.12 98.
7220. 10.11 98.
7270. 10.11 98.
7365. 10.1 98.
7460. 10.1 98.
7550. 10.09 98.
7580. 10.09 98.
7725. 10.05 98.
7780. 10.04 98.
7820. 10.04 98.
7910. 10.04 98.
8000. 10.04 98.
8090. 10.04 98.
8210. 10.06 98.
8260. 10.06 98.
8370. 10.06 98.
