# LTT 9491
3220.	14.05	1.0
3280.	14.04	1.0
3310.	14.04	1.0
3340.	14.04	1.0
3360.	14.04	1.0
3440.	14.03	1.0
3460.	14.03	1.0
3550.	14.02	1.0
3600.	14.01	1.0
3700.	14.02	1.0
3777.	14.03	1.0
3782.	14.04	1.0
3814.	14.00	1.0
3822.	14.00	1.0
3860.	13.98	1.0
3866.	13.98	1.0
3905.	13.98	1.0
3911.	13.98	1.0
3947.	13.98	1.0
3953.	13.98	1.0
3996.	13.98	1.0
4000.	13.98	1.0
4050.	13.97	1.0
4075.	13.97	1.0
4140.	13.98	1.0
4220.	13.97	1.0
4222.	13.97	1.0
4270.	13.97	1.0
4390.	13.98	1.0
4445.	13.99	1.0
4490.	14.01	1.0
4500.	14.00	1.0
4565.	14.00	1.0
4650.	14.00	1.0
4760.	14.00	1.0
4800.	14.00	1.0
4960.	14.01	1.0
5150.	14.02	1.0
5205.	14.02	1.0
5375.	14.05	1.0
5460.	14.06	1.0
5850.	14.13	1.0
5920.	14.15	1.0
6200.	14.15	1.0
6202.	14.15	1.0
6470.	14.18	1.0
6750.	14.23	1.0
6846.	14.23	1.0
6950.	14.25	1.0
7040.	14.28	1.0
7085.	14.28	1.0
7260.	14.31	1.0
7300.	14.31	1.0
7550.	14.33	1.0
7690.	14.35	1.0
8100.	14.42	1.0
8102.	14.42	1.0
8480.	14.47	1.0
8560.	14.47	1.0
8590.	14.49	1.0
8610.	14.49	1.0
8650.	14.50	1.0
8680.	14.50	1.0
8740.	14.52	1.0
8760.	14.52	1.0
8850.	14.53	1.0
8876.	14.55	1.0
8960.	14.58	1.0
9040.	14.62	1.0
9200.	14.67	1.0
