# L9491
3200. 14.17 40.
3350. 14.07 40.
3400. 14.07 40.
3450. 14.11 40.
3500. 14.03 40.
3571. 14.09 40.
3636. 14.07 40.
3704. 14.05 40.
3790. 14.02 40.
3862. 13.97 40.
4036. 14.04 40.
4167. 13.98 40.
4255. 14. 40.
4464. 14.02 40.
4566. 14.02 40.
4675. 14. 40.
4785. 14.01 40.
5000. 14.07 40.
5130. 14.08 40.
5263. 14.09 40.
5420. 14.11 80.
5556. 14.1 80.
5700. 14.13 80.
5840. 14.17 80.
5950. 14.2 80.
6056. 14.19 80.
6180. 14.18 80.
6310. 14.2 80.
6436. 14.19 80.
6640. 14.24 80.
6790. 14.29 80.
7100. 14.27 80.
7250. 14.4 80.
7400. 14.39 80.
7550. 14.39 80.
7780. 14.41 80.
8370. 14.45 80.
