# Feige 67
3220.	10.70	1.0
3280.	10.75	1.0
3310.	10.77	1.0
3340.	10.79	1.0
3360.	10.80	1.0
3440.	10.87	1.0
3460.	10.88	1.0
3550.	10.95	1.0
3600.	10.98	1.0
3700.	11.06	1.0
3777.	11.08	1.0
3782.	11.08	1.0
3814.	11.09	1.0
3822.	11.09	1.0
3860.	11.08	1.0
3866.	11.08	1.0
3905.	11.09	1.0
3911.	11.09	1.0
3947.	11.10	1.0
3953.	11.10	1.0
3996.	11.14	1.0
4000.	11.14	1.0
4050.	11.16	1.0
4075.	11.17	1.0
4140.	11.22	1.0
4220.	11.25	1.0
4222.	11.25	1.0
4270.	11.27	1.0
4390.	11.33	1.0
4445.	11.36	1.0
4490.	11.39	1.0
4500.	11.40	1.0
4565.	11.42	1.0
4650.	11.47	1.0
4760.	11.53	1.0
4800.	11.54	1.0
4960.	11.59	1.0
5150.	11.66	1.0
5205.	11.68	1.0
5375.	11.75	1.0
5460.	11.78	1.0
5850.	11.92	1.0
5920.	11.94	1.0
6200.	12.03	1.0
6202.	12.03	1.0
6470.	12.12	1.0
6750.	12.21	1.0
6846.	12.22	1.0
6950.	12.25	1.0
7040.	12.28	1.0
7085.	12.29	1.0
7260.	12.35	1.0
7300.	12.36	1.0
7550.	12.42	1.0
7690.	12.45	1.0
8100.	12.55	1.0
8102.	12.55	1.0
8480.	12.63	1.0
8560.	12.65	1.0
8590.	12.67	1.0
8610.	12.67	1.0
8650.	12.68	1.0
8680.	12.68	1.0
8740.	12.70	1.0
8760.	12.71	1.0
8850.	12.73	1.0
8876.	12.74	1.0
8960.	12.79	1.0
9040.	12.82	1.0
9200.	12.86	1.0
